"ANO4","TRIMESTRE","REGION","AGLOMERADO","CODUSU","NRO_HOGAR","COMPONENTE","CH03","CH04","CH06","ESTADO","CAT_OCUP","P21","precario_ingreso_num","precario_jornada_num","precario_contrato_num","num_dimensiones","indice_precariedad_cat","EMPLEO","SECTOR","PONDERA","PONDIIO","NIVEL_ED","caes_eph_label","CALIFICACION","PP04D_COD"
2021,1,43,6,"TQRMNORPTHLOKMCDEFMDB00647297",1,1,1,1,53,1,2,-9,NA,1,1,2,"Media",NA,NA,104,0,2,"Construccion","No calificados","72114"
2021,1,43,6,"TQRMNORPTHLOKPCDEFMDB00647301",1,2,2,1,34,1,3,8000,1,1,1,3,"Alta",NA,NA,161,195,1,"Construccion","No calificados","72314"
2021,1,43,6,"TQRMNORPVHLOKMCDEFMDB00647289",1,1,1,1,44,1,3,15000,1,0,0,1,"Baja",NA,NA,161,195,3,"Transporte, almacenamiento y comunicaciones","Operativos","20333"
2021,1,43,6,"TQRMNORPXHKMLOCDEFMDB00652896",1,1,1,1,37,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,193,0,4,"Industria manufacturera","Operativos","20333"
2021,1,43,6,"TQRMNORPXHKMLOCDEFMDB00652896",1,2,2,2,37,1,3,60000,0,0,0,0,"Ninguna",NA,NA,193,221,6,"Ensenanza","Profesionales","41331"
2021,1,43,6,"TQRMNORPXHLOKMCDEFMDB00647341",1,1,1,1,50,1,2,-9,NA,1,1,2,"Media",NA,NA,161,0,2,"Construccion","Operativos","72113"
2021,1,43,6,"TQRMNORPYHKMLOCDEFMDB00652829",1,2,3,2,28,1,3,26000,1,0,0,1,"Baja",NA,NA,302,348,6,"Ensenanza","Técnicos","41312"
2021,1,43,6,"TQRMNORQPHLOKPCDEFMDB00647407",2,1,1,1,34,1,3,28000,1,1,0,2,"Media",NA,NA,195,237,2,"Servicios sociales y de salud","No calificados","56314"
2021,1,43,6,"TQRMNORQQHKOKTCDEFMDB00652860",1,2,2,2,48,1,3,50000,0,0,1,1,"Baja",NA,NA,269,336,6,"Industria manufacturera","Técnicos","10202"
2021,1,43,6,"TQRMNORQRHKOKTCDEFMDB00652855",1,1,1,1,46,1,3,40000,0,0,1,1,"Baja",NA,NA,249,326,5,"Construccion","Operativos","80313"
2021,1,43,6,"TQRMNORQRHKOKTCDEFMDB00652855",1,2,2,2,45,1,2,25000,1,0,1,2,"Media",NA,NA,249,329,6,"Comercio","Operativos","30113"
2021,1,43,6,"TQRMNORQRHMNLNCDEFMDB00703031",1,3,3,1,16,1,3,12000,1,0,1,2,"Media",NA,NA,205,241,3,"Transporte, almacenamiento y comunicaciones","No calificados","35314"
2021,1,43,6,"TQRMNORQSHKOKTCDEFMDB00652856",1,1,1,1,27,1,3,20000,1,0,1,2,"Media",NA,NA,376,493,3,"Construccion","Operativos","72313"
2021,1,43,6,"TQRMNORQSHLKKRCDEFMDB00647354",1,1,1,1,58,1,3,66000,0,0,0,0,"Ninguna",NA,NA,209,225,6,"Servicios financieros, de alquiler y empresariales","Operativos","10333"
2021,1,43,6,"TQRMNORQSHLKKRCDEFMDB00647354",1,2,2,2,54,1,3,40000,0,0,0,0,"Ninguna",NA,NA,209,214,4,"Administracion publica, defensa y seguridad social","Operativos","10333"
2021,1,43,6,"TQRMNORQSHLKKRCDEFMDB00647354",1,4,3,1,32,1,2,10000,1,0,0,1,"Baja",NA,NA,209,244,6,"Servicios sociales y de salud","Profesionales","40111"
2021,1,43,6,"TQRMNORQSHMMKUCDEFMDB00698568",1,1,1,2,36,1,3,26000,1,1,1,3,"Alta",NA,NA,208,251,6,"Ensenanza","Técnicos","41332"
2021,1,43,6,"TQRMNORQSHMMKUCDEFMDB00698568",1,2,2,1,36,1,3,20000,1,1,0,2,"Media",NA,NA,208,237,5,"Hoteles y restaurantes","Operativos","32333"
2021,1,43,6,"TQRMNORQTHKOKTCDEFMDB00652796",1,1,1,1,45,1,2,40000,0,0,0,0,"Ninguna",NA,NA,332,459,4,"Servicios financieros, de alquiler y empresariales","Profesionales","20131"
2021,1,43,6,"TQRMNORQTHKOKTCDEFMDB00652796",1,2,2,2,48,1,3,50000,0,0,0,0,"Ninguna",NA,NA,332,385,4,"Administracion publica, defensa y seguridad social","Operativos","10333"
2021,1,43,6,"TQRMNORQTHMMKUCDEFMDB00701753",1,1,1,2,48,1,2,20000,1,1,1,3,"Alta",NA,NA,313,431,6,"Comercio","Operativos","80123"
2021,1,43,6,"TQRMNORQTHMMKUCDEFMDB00701753",1,2,3,1,27,1,2,10000,1,0,1,2,"Media",NA,NA,313,409,5,"Comercio","Operativos","30133"
2021,1,43,6,"TQRMNORQUHKOKTCDEFMDB00652877",2,1,1,2,30,1,2,30000,1,1,1,3,"Alta",NA,NA,295,410,6,"Comercio","Operativos","30123"
2021,1,43,6,"TQRMNORQUHKOKTCDEFMDB00652877",2,2,2,2,39,1,2,30000,1,1,1,3,"Alta",NA,NA,295,389,4,"Comercio","Operativos","30123"
